# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
t43401m	Jahmong (Japan)
t43403m	Shinri Game, The (Japan)
t43501m	Imperial no Taka - Fighter of Zero (Japan)
t43801m	Battle Beaster (Japan)
t43903m	Culdcept II (Japan)
t4401m	Maboroshi Tsukiyo (Japan)
t4402m	Charge 'N Blast (Japan)
t44102n	Bang! Gunship Elite (USA) (En,Fr,De)
t44301n	Virtua Athlete 2000 (USA) (En,Fr,De,Es)
t44302n	King of Fighters, The - Evolution (USA) (En,Ja,Es,Pt)
t44303n	Reel Fishing + Wild (USA)
t44304n	Sports Jam (USA)
t44305n	Last Blade 2, The - Heart of the Samurai (USA)
t44306n	Fatal Fury - Mark of the Wolves (USA)
t44401m	Tantei Shinshi Dash! (Japan) (Rev A)
t44403m	Tantei Shinshi Dash! (Japan)
t44404m	Exodus Guilty Neos (Japan)
t44405m	Card of Destiny - Hikari to Yami no Tougousha (Japan)
t44501m	Golf Shiyou yo 2 - Aratanaru Chousen (Japan)
t44502m	Rhapsody of Zephyr, The (Japan)
t44601m	Dejiko no Maibura (Japan)
t44701m	Marie & Elie no Atelier - Salburg no Renkinjutsushi 1 & 2 (Japan) (Game Disc)
t44702m	Nakoruru - Ano Hito kara no Okurimono (Japan)
t44801m	Princess Maker Collection (Japan)
t44901d50	Carrier (Europe) (En,Fr,De,Es)
t44902d50	Charge 'N Blast (Europe)
t44903d50	Coaster Works (Europe) (En,Fr,De,Es)
t44904d50	Iron Aces (Europe)
t45001d05	Tom Clancy's Rainbow Six incl. Eagle Watch Missions (Europe)
t45001d09	Tom Clancy's Rainbow Six incl. Eagle Watch Missions (France)
t45001d18	Tom Clancy's Rainbow Six incl. Eagle Watch Missions (Germany)
t45002d05	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (Europe)
t45002d09	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (France)
t45002d18	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (Germany)
t45002d61	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (Europe)
t45004d50	Spec Ops II - Omega Squad (Europe) (En,Fr,De,Es,It)
t45005d50	Evolution 2 - Far Off Promise (Europe)
t45006d50	Racing Simulation 2 - Monaco Grand Prix On-Line (Europe)
t4502m	Grandia II (Japan)
t4503m	Grandia II (Japan)
t45101m	WWF Royal Rumble (Japan)
t45401d50	GK - Giant Killers (Europe)
t45501m	Es (Japan) (Disc 1)
t45501m0	Es (Japan) (Disc 1)
t45501m1	Es (Japan) (Disc 2)
t45501m2	Es (Japan) (Disc 3)
t45601m	Illbleed (Japan) (En,Ja)
t45601m11	Illbleed (Taiwan)
t45701m	Net Versus - Mahjong (Japan)
t45702m	Net Versus - Shougi (Japan)
t45703m	Net Versus - Igo (Japan)
t45704m	Net Versus - Hanafuda (Japan)
t45705m	Net Versus - Gomoku Narabe to Renju (Japan)
t45706m	Net Versus - Chess (Japan)
t45707m	Net Versus - Reversi (Japan)
t45801m	CR Hissatsu Shigotonin - Pachitte Chonmage @ VP@CHI (Japan)
t46001n	Illbleed (USA)
t46101m	Himitsu - Yui ga Ita Natsu (Japan)
t46202m	Run=Dim as Black Soul (Japan)
t46301m	Di Gi Charat Fantasy (Japan)
t46302m	Di Gi Charat Fantasy (Japan)
t46303m	Shin Seiki Evangelion - Ayanami Ikusei Keikaku (Japan)
t46304m	First Kiss Story (Japan) (Disc 1)
t46304m0	First Kiss Story (Japan) (Disc 1)
t46304m1	First Kiss Story (Japan) (Disc 2)
t46305m	First Kiss Story II - Anata ga Iru kara (Japan) (Disc 1)
t46305m0	First Kiss Story II - Anata ga Iru kara (Japan) (Disc 1)
t46305m1	First Kiss Story II - Anata ga Iru kara (Japan) (Disc 2)
t46502m	D+Vine [Luv] (Japan)
t46504m	21 - Two One (Japan)
t46505m	Nijuuei (Japan)
t46506m	Metal Wolf (Japan)
t46508m	Suika (Japan)
t46509m	Suika (Japan)
t46510m	Mei Puru (Japan)
t46512m	Happy Breeding (Japan)
t46513m	Cafe Little Wish (Japan)
t46514m	Margi - Marginal (Japan)
t46515m	Moekan (Japan)
t46516m	Tenohira o, Taiyou ni (Japan)
t46601d50	Cannon Spike (Europe)
t46602d50	Heavy Metal - Geomatrix (Europe) (En,Fr,De,Es)
t46603d50	Conflict Zone (Europe) (En,Fr,De)
t46603d71	Conflict Zone (Europe) (En,Fr,De)
t46604d50	Freestyle Scooter (Europe)
t46605d71	Evil Twin - Cyprien's Chronicles (Europe) (En,Fr)
t46605d80	Evil Twin - Cyprien's Chronicles (Europe) (En,Fr,De,Es,It)
t46701m	Doki Doki Idol Star Seeker Remix (Japan)
t46702m	Border Down (Japan)
t46703m	Border Down (Japan)
t46704m	Under Defeat (Japan)
t46705m	Under Defeat (Japan)
t46901m	Castle Fantasia - Seima Taisen (Japan)
t46902m	Izumo (Japan)
t47102m	Kimi ga Nozomu Eien (Japan)
t47103m	Wind - A Breath of Heart (Japan)
t47105m	Princess Holiday - Korogaru Ringo Tei Sen'ya Ichiya (Japan)
t47106m	Princess Holiday - Korogaru Ringo Tei Sen'ya Ichiya (Japan)
t47107m	Chocolat - Maid Cafe Curio (Japan)
t47109m	Tsuki wa Higashi ni Hi wa Nishi ni - Operation Sanctuary (Japan)
t47110m	Baldr Force EXE (Japan)
t47301m	Bakumatsu Roman Daini Maku - Gekka no Kenshi - Final Edition (Japan)
t47302m	Garou - Mark of the Wolves (Japan)
t47303m	King of Fighters 2000, The (Japan)
t47304m	King of Fighters 2001, The (Japan)
t47305m	King of Fighters 2002, The (Japan)
t47401m	Simple 2000 Series DC Vol. 01 - Bittersweet Fools - The Ren'ai Adventure (Japan)
t47402m	Simple 2000 Series DC Vol. 03 - Fureai - The Ren'ai Simulation (Japan)
t47403m	Simple 2000 Series DC Vol. 04 - Okaeri! The Ren'ai Adventure (Japan)
t47404m	Simple 2000 Series DC Vol. 02 - Natsuiro Celebration - The Ren'ai Simulation (Japan)
t47501m	Kaze no Uta (Japan)
t47601m	Ren'ai Chu! Happy Perfect (Japan)
t47602m	Ren'ai Chu! Happy Perfect (Japan)
t47701m	Shikigami no Shiro II (Japan)
t47702m	Shikigami no Shiro II (Japan)
t47801m	Chaos Field (Japan)
t47802m	Radirgy (Japan)
t47803m	Karous (Japan)
t47901m	Trizeal (Japan)
t5201m	Marionette Company (Japan)
t5203m	Marionette Company 2 Chu! (Japan)
t5204m	Tako no Marine (Japan)
t5205m	Pachinko no Dendou - CR Nanasy (Japan)
t5301m	World Neverland Plus - The Olerud Kingdom Stories (Japan)
t5302m	Vermilion Desert (Japan)
t5303m	World Neverland 2 Plus - The Waktic Republic of Pluto (Japan)
t5701m	Carrier (Japan)
t5701n	Carrier (USA)
t5703m	Idol Janshi o Tsukutchaou (Japan)
t574276	Pier Solar and the Great Architects (USA)
t5801m	Bass Rush Dream - EcoGear PowerWorm Championship (Japan)
t6601m	Puyo Puyo Da! Featuring Ellena System (Japan)
t6801m	Buggy Heat (Japan)
t6802m	Aero Dancing featuring Blue Impulse (Japan)
t6803m	Aero Dancing - Todoroki Taichou no Himitsu Disc (Japan)
t6804m	Aero Dancing F (Japan)
t6805m	Aero Dancing F - Todoroki Tsubasa no Hatsu Hikou (Japan)
t6806m	Power Jet Racing 2001 (Japan)
t6807m	Aero Dancing i (Japan)
t6808m	Aero Dancing F (Japan) (Rev A)
t6809m	Aero Dancing i - Jikai Saku made Matemasen (Japan)
t7001d50	Jimmy White's 2 - Cueball (Europe) (En,Fr,De,Es,It)
t7002d51	Marvel vs. Capcom - Clash of Super Heroes (Europe)
t7002d61	Marvel vs. Capcom - Clash of Super Heroes (Europe)
t7003d50	Plasma Sword - Nightmare of Bilstein (Europe)
t7004d09	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
t7004d090	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
t7004d091	Resident Evil 2 (Europe) (En,Fr) (Disc 2)
t7004d61	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
t7004d610	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
t7004d611	Resident Evil 2 (Europe) (En,Fr) (Disc 2)
t7004d82	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
t7004d820	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
t7004d821	Resident Evil 2 (Europe) (En,Fr) (Disc 2)
t7005d50	Street Fighter Alpha 3 (Europe)
t7006d50	Street Fighter III - Double Impact (Europe)
t7007d50	JoJo's Bizarre Adventure (Europe)
t7008d50	GigaWing (Europe)
t7009d50	Tech Romancer (Europe)
t7010d50	Marvel vs. Capcom 2 - New Age of Heroes (Europe)
t7011d50	Bangai-O (Europe) (En,Fr,De)
t7012d05	Record of Lodoss War (Europe)
t7012d09	Record of Lodoss War (France)
t7012d18	Record of Lodoss War (Germany)
t7013d50	Street Fighter III - 3rd Strike (Europe)
t7014d50	Super Runabout - San Francisco Edition (Europe)
t7015d50	European Super League (Europe) (En,Fr,De,Es,It,Pt)
t7016d50	Worms World Party (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)
t7017d50	Capcom vs. SNK (Europe)
t7018d50	Gunbird 2 (Europe)
t7019d	Dino Crisis (Europe)
t7019d06	Dino Crisis (Spain)
t7019d09	Dino Crisis (France)
t7019d13	Dino Crisis (Italy)
t7019d18	Dino Crisis (Germany)
t7020d50	Mr. Driller (Europe) (En,Fr,De,Es,It)
t7021d05	Resident Evil 3 - Nemesis (Europe)
t7021d18	Resident Evil 3 - Nemesis (Germany)
t7021d56	Resident Evil 3 - Nemesis (Europe)
t7021d72	Resident Evil 3 - Nemesis (Europe) (Fr,Es)
t7022d50	Project Justice - Rival Schools 2 (Europe)
t7601m	Mahjong Taikai II Special (Japan)
t7602m	Nobunaga no Yabou - Shouseiroku with Power-Up Kit (Japan)
t7603m	Sangokushi VI (Japan)
t7604m	Nanatsu no Hikan - Senritsu no Bishou (Japan)
t7605m	Nobunaga no Yabou - Reppuuden (Japan)
t7606m	Winning Post 4 - Program 2000 (Japan)
t7607m	Sangokushi VI with Power-Up Kit (Japan)
t8101d05	TrickStyle (Europe) (En,Fr,De,Es,It)
t8101d06	TrickStyle (Europe) (En,Fr,De,Es,It)
t8101d13	TrickStyle (Europe) (En,Fr,De,Es,It)
t8101d18	TrickStyle (Europe) (En,Fr,De,Es,It)
t8101d59	TrickStyle (Europe) (En,Fr,De,Es,It)
t8101m	Re-Volt (Japan)
t8101n	NFL Quarterback Club 2000 (USA)
t8102d18	NFL Quarterback Club 2000 (Europe)
t8102d50	NFL Quarterback Club 2000 (Europe)
t8102m	Spirit of Speed 1937 (Japan)
t8102n	TrickStyle (USA)
t8103d18	WWF Attitude (Germany)
t8103n	WWF Attitude (USA)
t8104d05	Shadow Man (Europe) (En,Fr,Es,It)
t8104d13	Shadow Man (Europe) (En,Fr,Es,It)
t8104d18	Shadow Man (Germany)
t8104n	Jeremy McGrath Supercross 2000 (USA)
t8105d50	South Park - Chef's Luv Shack (Europe)
t8105n	South Park - Chef's Luv Shack (USA)
t8106d05	Psychic Force 2012 (Europe)
t8106d18	Psychic Force 2012 (Europe)
t8106n	Shadow Man (USA)
t8107d05	Re-Volt (Europe) (En,Fr,De,Es,It)
t8107n	Fur Fighters (USA) (En,Fr,De,Es)
t8108d05	Tee Off (Europe)
t8108d18	Tee Off (Europe)
t8108d59	Tee Off (Europe)
t8108n	Tee Off (USA)
t8109d50	Bust-A-Move 4 (Europe)
t8109n	Re-Volt (USA)
t8110d50	Vanishing Point (Europe) (En,Fr,De,Es,It)
t8110n	Vanishing Point (USA)
t8111d05	ECW Hardcore Revolution (Europe)
t8111n	Wetrix+ (USA)
t8112d50	South Park Rally (Europe) (En,Fr,De,Es)
t8112n	ECW Hardcore Revolution (USA)
t8113d50	Fur Fighters (Europe) (En,Fr,De,Es)
t8113n	Ducati World - Racing Challenge (USA)
t8114d05	Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De)
t8114d18	Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De)
t8114d50	Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De)
t8114n	ECW Anarchy Rulz (USA)
t8115n	NFL QB Club 2001 (USA)
t8116d05	ECW Hardcore Revolution (Germany)
t8116d50	Dead or Alive 2 (Europe)
t8116n	South Park Rally (USA)
t8117d50	Spirit of Speed 1937 (Europe) (En,Fr,De,Es)
t8117n	Bust-A-Move 4 (USA)
t8118d50	F355 Challenge - Passione Rossa (Europe) (En,Fr,De,Es,It)
t8118n	Spirit of Speed 1937 (USA) (En,Fr,De,Es)
t8119d05	ECW Anarchy Rulz (Europe)
t8119d18	ECW Anarchy Rulz (Europe)
t8119d59	ECW Anarchy Rulz (Europe)
t8119n	F355 Challenge - Passione Rossa (USA)
t8120d18	Dave Mirra Freestyle BMX (Europe)
t8120n	Dave Mirra Freestyle BMX (USA)
t8121d05	Ducati World (Europe) (En,Fr,De,It)
t8121d18	Ducati World (Europe) (En,Fr,De,It)
t8121d59	Ducati World (Europe) (En,Fr,De,It)
t9101m	Doguu Senki - Haou (Japan)
t9102m	Sorcerian - Shichisei Mahou no Shito (Japan)
t9104m	Tricolore Crise (Japan)
t9105m	Fish Eyes + Wild (Japan)
t9501d50	Deadly Skies (Europe) (En,Fr,De,Es,It)
t9501m	Pop'n Music (Japan)
t9501n	AirForce Delta (USA)
t9502d50	Nightmare Creatures II (Europe) (En,Fr,De,Es)
t9502d76	Nightmare Creatures II (Europe) (En,Fr,De,Es)
t9502m	AirForce Delta (Japan)
t9503d50	Grinch, The (Europe) (En,Fr,De,Es,It)
t9503m	Eisei Meijin III - Game Creator Yoshimura Nobuhiro no Zunou (Japan)
t9503n	ESPN NBA 2Night (USA)
t9504d76	ESPN International Track & Field (Europe) (En,Fr,De)
t9504m	Dancing Blade Katte ni Momotenshi! Kanzenban (Japan) (Disc 1)
t9504m0	Dancing Blade Katte ni Momotenshi! Kanzenban (Japan) (Disc 1)
t9504m1	Dancing Blade Katte ni Momotenshi! Kanzenban (Japan) (Disc 2)
t9504n	Nightmare Creatures II (USA)
t9505d50	Silent Scope (Europe) (En,Fr,De,Es,It)
t9505m	Dancing Blade Katte ni Momotenshi II - Tears of Eden Kanzenban (Japan) (Disc 1)
t9505m0	Dancing Blade Katte ni Momotenshi II - Tears of Eden Kanzenban (Japan) (Disc 1)
t9505m1	Dancing Blade Katte ni Momotenshi II - Tears of Eden Kanzenban (Japan) (Disc 2)
t9506m	Dance Dance Revolution 2nd Mix - Dreamcast Edition (Japan)
t9507m	Jikkyou Powerful Pro Yakyuu - Dreamcast Edition (Japan)
t9507n	Silent Scope (USA)
t9508m	Dance Dance Revolution - Club Version - Dreamcast Edition (Japan)
t9509n	ESPN International Track & Field (USA)
t9511m	Ganbare! Nippon! Olympic 2000 (Japan)
t9512n	Grinch, The (USA) (En,Fr,Es)
t9513m	Silent Scope (Japan)
t9590m	Pop'n Music 2 (Japan)
t9591m	Pop'n Music 3 - Append Disc (Japan)
t9592m	Pop'n Music 4 - Append Disc (Japan)
t9701d50	Mortal Kombat Gold (Europe)
t9701d61	Mortal Kombat Gold (Europe)
t9701n	Mortal Kombat Gold (USA)
t9702d51	Hydro Thunder (Europe)
t9702n	Hydro Thunder (USA)
t9703d50	NFL Blitz 2000 (Europe)
t9703n	NFL Blitz 2000 (USA)
t9704d05	Ready 2 Rumble Boxing (UK)
t9704d50	Ready 2 Rumble Boxing (Europe) (En,Fr,De)
t9704n	Ready 2 Rumble Boxing (USA)
t9705d50	NBA Showtime - NBA on NBC (Europe)
t9706d50	4 Wheel Thunder (Europe) (En,Fr)
t9707d61	Gauntlet Legends (Europe) (En,Fr,De)
t9707n	San Francisco Rush 2049 (USA) (En,Fr,De,Es,It,Nl)
t9708d51	Army Men - Sarge's Heroes (Europe) (En,Fr,De,Es,It)
t9708d61	Army Men - Sarge's Heroes (Europe) (En,Fr,De,Es,It)
t9708n	4 Wheel Thunder (USA)
t9709d50	San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)
t9709n	NBA Hoopz (USA)
t9710d50	Midway's Greatest Arcade Hits - Volume 1 (Europe)
t9710n	Gauntlet Legends (USA)
t9711d50	Ready 2 Rumble Boxing - Round 2 (Europe) (En,Fr,De)
t9712n	NFL Blitz 2001 (USA)
t9713d50	NBA Hoopz (Europe) (En,Fr,De)
t9713n	Midway's Greatest Arcade Hits - Volume 1 (USA)
t9714n	Midway's Greatest Arcade Hits - Volume 2 (USA)
t9715n	Army Men - Sarge's Heroes (USA)
t9717n	Ready 2 Rumble Boxing - Round 2 (USA) (En,Fr,De)
t9901m	Rainbow Cotton (Japan)
t9902m	Shanghai - Dynasty (Japan)
t9904m	Neo Golden Logres (Japan) (En,Ja)
t9905m	Konohana - True Report (Japan)
t9906m	Konohana 2 - Todokanai Requiem (Japan)
t9907m	Psyvariar 2 - The Will to Fabricate (Japan)
tgblejp	Ghost Blade (Europe) (Limited Edition)
wg21021eu	Rush Rush Rally Reloaded (Europe) (En,Fr,De,Es,It,Nl)
wpcv10045	Himitsu - Original Sound Track (Japan)
yw015dc	Wind and Water - Puzzle Battles (Europe) (En,Ja)
zmcz656	Kita e. White Illumination - Pure Songs and Pictures (Japan)
